validation_pair_id,modeled_event_link,identity_match_uncertain,fuzzy_link,gap_link,fy2019_2020_bridge,name_similarity,same_municipality,same_official_code,configuration_matches,capacity_relative_change,start_year_change,reviewer_a_decision,reviewer_b_decision,adjudication,stable_site_id,match_family
LV0332,False,False,True,False,False,0.518519,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_ec690246b3b3,official_code_with_other_support
LV0333,False,False,False,True,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_098dab68b725,official_code_and_exact_name
LV0334,False,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_5a83bee44387,official_code_and_exact_name
LV0335,True,False,True,False,False,0.823529,True,True,1,0.333333,39.000000,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,site_501ca8aa361f,official_code_with_other_support
LV0336,False,False,True,False,False,0.800000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_2ce091287c23,fuzzy_name_without_code
LV0337,False,False,True,False,False,0.333333,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_a2c467b1f273,official_code_with_other_support
LV0338,True,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_2ff0464f124e,official_code_and_exact_name
LV0339,False,False,True,False,False,0.235294,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_33783bb52e32,official_code_with_other_support
LV0340,False,True,True,False,False,0.869565,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_bb15975fa69e,official_code_with_other_support
LV0341,False,False,True,False,False,0.842105,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_d1ce517426ff,official_code_with_other_support
LV0342,False,False,True,False,False,0.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_c32fd825e372,official_code_with_other_support
LV0343,False,False,True,False,False,0.933333,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_1071ad3ae9e3,official_code_with_other_support
LV0344,True,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_751344d7173b,official_code_and_exact_name
LV0345,False,False,True,False,False,0.937500,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_f93d9f2c9202,official_code_with_other_support
LV0346,False,False,False,True,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_a374b8d2400d,official_code_and_exact_name
LV0347,False,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_7e9c477f0333,official_code_and_exact_name
LV0348,True,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_b4a84489dafa,official_code_and_exact_name
LV0349,False,False,True,False,False,0.687500,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_cfb879291a61,official_code_with_other_support
LV0350,False,False,True,False,False,0.880000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_e90c7e260569,official_code_with_other_support
LV0351,False,False,True,False,False,0.322581,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_0300c8d69142,official_code_with_other_support
LV0352,True,False,False,False,False,1.000000,True,True,4,0.285714,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_e0278c6bb85e,official_code_and_exact_name
LV0353,True,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_616104f10a78,official_code_and_exact_name
LV0354,False,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_fde44762506d,official_code_and_exact_name
LV0355,False,False,True,False,False,0.857143,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_18ba6079e1f2,official_code_with_other_support
LV0356,False,False,True,False,False,0.880000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_bbb1d36ab17f,official_code_with_other_support
LV0357,False,False,True,False,False,0.842105,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_2af79b3e533c,official_code_with_other_support
LV0358,False,False,True,False,False,0.896552,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_a11004c6e01e,official_code_with_other_support
LV0359,False,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_d8bf95bb960c,official_code_and_exact_name
LV0360,False,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_e5df7476bea6,official_code_and_exact_name
LV0361,False,False,True,False,False,0.333333,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_a2c467b1f273,official_code_with_other_support
LV0362,False,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_eaf4cb39a18c,official_code_and_exact_name
LV0363,False,False,True,False,False,0.307692,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_8fe0901f234f,official_code_with_other_support
LV0364,False,False,True,False,False,0.933333,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_1071ad3ae9e3,official_code_with_other_support
LV0365,False,False,True,False,False,0.866667,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_d18a2bdec49e,official_code_with_other_support
LV0366,False,False,True,False,False,0.896552,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_49507e5c7b4e,official_code_with_other_support
LV0367,False,False,True,False,False,0.484848,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_cbdc601f0792,official_code_with_other_support
LV0368,False,False,True,False,False,0.937500,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_f93d9f2c9202,official_code_with_other_support
LV0369,False,False,True,False,False,0.950000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_41ac36bdbb1c,official_code_with_other_support
LV0370,False,False,True,False,False,0.888889,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_f8e6313e052e,official_code_with_other_support
LV0371,True,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_f7ab4d87540a,official_code_and_exact_name
LV0372,False,False,True,False,False,0.875000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_ebea9399e60b,official_code_with_other_support
LV0373,False,False,True,False,False,0.761905,True,True,3,0.358974,44.000000,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,site_524c21c3b8b2,official_code_with_other_support
LV0374,False,False,True,False,False,0.900000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_5d140c391609,official_code_with_other_support
LV0375,False,False,True,False,False,0.956522,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_8ea4ddfc2710,official_code_with_other_support
LV0376,False,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_4dbc0e48e4e8,official_code_and_exact_name
LV0377,False,False,False,True,False,1.000000,True,True,3,0.774194,2.000000,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,site_c6e681ceea5c,official_code_and_exact_name
LV0378,False,False,False,True,False,1.000000,True,True,0,1.000000,99.000000,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,site_683eda5d8133,official_code_and_exact_name
LV0379,False,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_28014917a467,official_code_and_exact_name
LV0380,False,False,True,False,False,0.758621,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_cfb879291a61,fuzzy_name_without_code
LV0381,False,False,True,False,False,0.941176,False,False,4,0.200000,0.000000,different facility history,different facility history,unresolved: external evidence required,site_40ff62202f4e,fuzzy_name_without_code
LV0382,True,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_b2a293b3f8a7,official_code_and_exact_name
LV0383,False,False,True,False,False,0.571429,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_d31149bd60bb,official_code_with_other_support
LV0384,False,False,True,False,False,0.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_66dd798d0b3b,official_code_with_other_support
LV0385,False,False,True,False,False,0.969697,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_e6ae7274ba60,official_code_with_other_support
LV0386,False,False,True,False,False,0.880000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_bbb1d36ab17f,official_code_with_other_support
LV0387,False,False,True,False,False,0.842105,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_2af79b3e533c,official_code_with_other_support
LV0388,False,False,True,False,False,0.896552,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_a11004c6e01e,official_code_with_other_support
LV0389,False,True,False,False,False,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_1bec519c15c3,exact_name_without_code
LV0390,False,True,False,False,False,1.000000,True,True,0,1.000000,99.000000,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,site_63976e1a7115,official_code_and_exact_name
LV0391,False,False,True,False,False,0.692308,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_06948178f61a,official_code_with_other_support
LV0392,False,False,True,False,False,0.850000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_48d0ca81a619,official_code_with_other_support
LV0393,False,False,True,False,False,0.235294,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_33783bb52e32,official_code_with_other_support
LV0394,False,False,True,False,False,0.833333,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_b24bdfae53b4,official_code_with_other_support
LV0395,False,False,True,False,False,0.833333,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_81a833d9eba3,official_code_with_other_support
LV0396,False,False,True,False,False,0.947368,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_69cfe3f021b0,official_code_with_other_support
LV0397,False,False,True,False,False,0.666667,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_498e35fc49f8,official_code_with_other_support
LV0398,False,False,True,False,False,0.484848,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_cbdc601f0792,official_code_with_other_support
LV0399,False,False,False,True,False,1.000000,True,True,0,1.000000,99.000000,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,site_a3afcb0923b0,official_code_and_exact_name
LV0400,False,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_75679783c169,official_code_and_exact_name
LV0401,False,False,True,False,False,0.516129,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_92a93d7a2e98,official_code_with_other_support
LV0402,False,False,True,False,False,0.666667,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_1ad134402ea7,official_code_with_other_support
LV0403,False,False,True,False,False,0.818182,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_d24ea1abfb6d,official_code_with_other_support
LV0404,False,False,True,False,False,0.938776,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_e5d15c47cf90,official_code_with_other_support
LV0405,False,False,False,True,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_dc5d686a3f7d,official_code_and_exact_name
LV0406,False,False,True,False,False,0.888889,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_0179219c5f91,official_code_with_other_support
LV0407,False,False,True,False,False,0.736842,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_8b02dc87f0f5,fuzzy_name_without_code
LV0408,False,False,True,False,False,0.923077,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_9d09f6bb4067,official_code_with_other_support
LV0409,False,False,True,False,False,0.769231,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_f30e56b3b4f6,official_code_with_other_support
LV0410,False,False,True,False,False,0.214286,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_b2eeb89b753e,official_code_with_other_support
LV0411,False,False,False,True,False,1.000000,True,True,4,0.000000,1.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_2f15b81705ca,official_code_and_exact_name
LV0412,False,False,True,False,False,0.827586,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_1c8b15e245f7,official_code_with_other_support
LV0413,False,False,True,False,False,0.125000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_397d1384f59f,official_code_with_other_support
LV0414,False,False,True,False,False,0.740741,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_1280d6b57641,fuzzy_name_without_code
LV0415,False,False,True,False,False,0.740741,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_d1f47d7a4fb2,official_code_with_other_support
LV0416,False,False,True,False,False,0.740741,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_38b42033078a,official_code_with_other_support
LV0417,False,False,True,False,False,0.880000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_bbb1d36ab17f,official_code_with_other_support
LV0418,False,False,True,False,False,0.842105,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_2af79b3e533c,official_code_with_other_support
LV0419,False,False,True,False,False,0.896552,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_a11004c6e01e,official_code_with_other_support
LV0420,False,False,True,False,False,0.400000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_feac6c6d6149,official_code_with_other_support
LV0421,False,False,True,False,False,0.962963,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_9b42eb7bc116,official_code_with_other_support
LV0422,False,True,False,False,False,1.000000,True,False,4,0.375000,22.000000,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,site_1bec519c15c3,exact_name_without_code
LV0423,False,True,True,False,False,0.727273,True,True,0,1.000000,99.000000,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,site_63976e1a7115,official_code_with_other_support
LV0424,False,False,True,False,False,0.400000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_a2c467b1f273,official_code_with_other_support
LV0425,False,False,True,False,False,0.800000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_d03cd1fddd25,official_code_with_other_support
LV0426,False,False,True,False,False,0.666667,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_f8e6313e052e,fuzzy_name_without_code
LV0427,False,False,True,False,False,0.666667,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_1cec386053ca,official_code_with_other_support
LV0428,False,False,True,False,False,0.625000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_2a30fd193a5d,official_code_with_other_support
LV0429,False,False,True,False,False,0.969697,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_d7d32cc1d077,official_code_with_other_support
LV0430,False,False,False,False,False,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_460e2f8bda08,exact_name_without_code
LV0431,True,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_bd04b46dc65a,official_code_and_exact_name
LV0432,False,False,True,False,False,0.947368,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_1935f2aad974,official_code_with_other_support
LV0433,False,False,True,False,False,0.909091,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_6d170f44efa1,official_code_with_other_support
LV0434,True,False,False,False,False,1.000000,True,True,1,0.166667,30.000000,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,site_d23b768d16db,official_code_and_exact_name
LV0435,False,False,True,False,False,0.896552,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_5d84adce806c,official_code_with_other_support
LV0436,False,False,True,False,False,0.923077,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_9d09f6bb4067,official_code_with_other_support
LV0437,False,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_95f547d758c2,official_code_and_exact_name
LV0438,False,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_48a8b6226f14,official_code_and_exact_name
LV0439,False,False,True,False,False,0.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_bea276fafd29,official_code_with_other_support
LV0440,False,False,True,False,False,0.727273,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_397d1384f59f,official_code_with_other_support
LV0441,False,True,True,False,False,0.842105,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_a243d6842474,official_code_with_other_support
LV0442,False,False,False,False,True,1.000000,True,False,5,0.086758,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_09b0789788f0,exact_name_without_code
LV0443,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_f227b56b8d54,exact_name_without_code
LV0444,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_4d73aef24df8,exact_name_without_code
LV0445,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_97670d6da7c8,exact_name_without_code
LV0446,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_78f719f49c50,exact_name_without_code
LV0447,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_48f51be842d3,exact_name_without_code
LV0448,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_834176c12844,exact_name_without_code
LV0449,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_e9d65d0beda4,exact_name_without_code
LV0450,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_c1591ccd4e58,exact_name_without_code
LV0451,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_f7ab4d87540a,exact_name_without_code
LV0452,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_7845d4ad7431,exact_name_without_code
LV0453,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_f103ba1353b1,exact_name_without_code
LV0454,False,False,False,False,True,1.000000,True,False,4,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_e7a5946ae86d,exact_name_without_code
LV0455,False,False,True,False,True,0.947368,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_e0b4e48e8e52,fuzzy_name_without_code
LV0456,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_421c6da2fffe,exact_name_without_code
LV0457,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_a79038b0f992,exact_name_without_code
LV0458,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_4ece732509a1,exact_name_without_code
LV0459,False,False,False,False,True,1.000000,True,False,4,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_e1b044e07b19,exact_name_without_code
LV0460,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_49ababfc9f82,exact_name_without_code
LV0461,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_44de3026384d,exact_name_without_code
LV0462,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_b16567651c48,exact_name_without_code
LV0463,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_7c5860a0ae3c,exact_name_without_code
LV0464,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_8de9d325b7a4,exact_name_without_code
LV0465,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_9b026be29ba3,exact_name_without_code
LV0466,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_7b4c6d95cfd3,exact_name_without_code
LV0467,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_3a8b376d418e,exact_name_without_code
LV0468,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_6e4935ceb361,exact_name_without_code
LV0469,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_16d2a6332892,exact_name_without_code
LV0470,False,False,False,True,False,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_9de78d7de50a,exact_name_without_code
LV0471,False,False,False,True,False,1.000000,True,False,4,0.000000,1.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_b9d36e2e04e4,exact_name_without_code
LV0472,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_d6246a586bbd,exact_name_without_code
LV0473,False,False,False,False,True,1.000000,True,False,4,0.477807,35.000000,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,site_8d1701eebfa2,exact_name_without_code
LV0474,False,False,True,False,True,0.846154,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_4a00a5bd7e56,fuzzy_name_without_code
LV0475,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_291eaf705bab,exact_name_without_code
LV0476,False,False,True,False,True,0.941176,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_fee4b850927d,fuzzy_name_without_code
LV0477,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_ca01614b72e1,exact_name_without_code
LV0478,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_160fd08f3c1d,exact_name_without_code
LV0479,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_e8a9ad8e96ee,exact_name_without_code
LV0480,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_08a936662915,exact_name_without_code
LV0481,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_e67cdeef8d81,exact_name_without_code
LV0482,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_27f6ccbee857,exact_name_without_code
LV0483,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_6739661c1ec8,exact_name_without_code
LV0484,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_2d4a98778682,exact_name_without_code
LV0485,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_c064e5e14ed3,exact_name_without_code
LV0486,False,False,False,False,True,1.000000,True,False,4,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_fc477f046dca,exact_name_without_code
LV0487,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_23d2a7c18266,exact_name_without_code
LV0488,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_0970a9c47c36,exact_name_without_code
LV0489,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_433ae08d1a7c,exact_name_without_code
LV0490,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_0d87383d9adf,exact_name_without_code
LV0491,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_93191f1624ce,exact_name_without_code
LV0492,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_8abefc67aeef,exact_name_without_code
LV0493,False,False,True,True,False,0.842105,True,False,4,0.375000,1.000000,same administrative facility history,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,site_dd811ac3d93e,fuzzy_name_without_code
LV0494,False,False,False,False,True,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_8ecbdce2edad,exact_name_without_code
LV0495,False,False,True,False,False,0.894737,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_48d0ca81a619,official_code_with_other_support
LV0496,False,False,True,False,False,0.971429,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_06d70fe89568,official_code_with_other_support
LV0497,False,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_a5232bc8ff6b,official_code_and_exact_name
LV0498,False,False,True,False,False,0.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_e9bda3cce211,official_code_with_other_support
